InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV024417,SC9182,LUNCH BAG RED RETROSPOT,7,2024-10-10 00:00:00,20.55,2290.0,United Kingdom
INV023277,SC1570,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-11-02 00:00:00,20.31,2161.0,United Kingdom
CINV020805,SC2846,VINTAGE UNION JACK MEMOBOARD,-8,2024-11-08 00:00:00,26.58,2031.0,United Kingdom
INV020515,SC6907,JUMBO BAG RED RETROSPOT,7,2024-12-06 00:00:00,23.44,2020.0,France
INV021513,SC5955,ASSORTED COLOUR BIRD ORNAMENT,1,2024-12-06 00:00:00,79.08,2058.0,United Kingdom
INV024477,SC9477,CREAM CUPID HEARTS COAT HANGER,5,2024-07-30 00:00:00,43.51,2300.0,Netherlands
INV023824,SC7058,LUNCH BAG RED RETROSPOT,8,2024-08-19 00:00:00,2.71,2201.0,Netherlands
INV024904,SC7787,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-07-13 00:00:00,3.2,2381.0,Germany
INV020051,SC5291,LUNCH BAG RED RETROSPOT,2,2024-11-22 00:00:00,61.28,2002.0,Spain
INV023435,SC1976,REGENCY CAKESTAND 3 TIER,3,2024-10-17 00:00:00,15.24,2173.0,United Kingdom
CINV022617,SC3109,WHITE HANGING HEART T-LIGHT HOLDER,-7,2024-10-23 00:00:00,18.31,2114.0,United Kingdom
INV021720,SC5589,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-12-16 00:00:00,25.76,2065.0,United Kingdom
INV021471,SC3945,GLASS STAR FROSTED T-LIGHT HOLDER,6,2024-11-24 00:00:00,23.9,2057.0,United Kingdom
INV020902,SC7878,LUNCH BAG RED RETROSPOT,9,2024-11-17 00:00:00,45.29,2035.0,United Kingdom
INV023270,SC2236,CREAM CUPID HEARTS COAT HANGER,5,2024-11-25 00:00:00,23.98,2161.0,United Kingdom
INV021473,SC5523,REGENCY CAKESTAND 3 TIER,4,2024-12-12 00:00:00,12.04,2057.0,United Kingdom
INV023500,SC7053,ASSORTED COLOUR BIRD ORNAMENT,2,2024-09-17 00:00:00,39.53,,United Kingdom
INV024073,SC6530,VINTAGE UNION JACK MEMOBOARD,4,2024-08-22 00:00:00,51.79,2241.0,United Kingdom
INV024050,SC6058,PACK OF 72 RETROSPOT CAKE CASES,5,2024-09-28 00:00:00,15.77,2237.0,Germany
INV023869,SC7632,ASSORTED COLOUR BIRD ORNAMENT,1,2024-09-23 00:00:00,63.17,2209.0,United Kingdom
INV020661,SC3795,CREAM CUPID HEARTS COAT HANGER,6,2024-12-14 00:00:00,9.34,2025.0,Germany
INV020994,SC7754,LUNCH BAG RED RETROSPOT,8,2024-12-04 00:00:00,-2.5,2039.0,United Kingdom
INV021756,SC7437,PARTY BUNTING,1,2024-12-27 00:00:00,66.13,2066.0,Germany
INV021454,SC4498,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-12-11 00:00:00,28.49,2056.0,United Kingdom
INV022277,SC8536,PACK OF 72 RETROSPOT CAKE CASES,3,2024-10-28 00:00:00,9.35,2089.0,United Kingdom
INV020380,SC5611,REGENCY CAKESTAND 3 TIER,8,2024-12-11 00:00:00,8.49,,Belgium
INV021623,SC1254,ASSORTED COLOUR BIRD ORNAMENT,4,2024-11-17 00:00:00,65.59,2062.0,United Kingdom
INV020810,SC3650,PARTY BUNTING,5,2024-11-28 00:00:00,31.02,2032.0,United Kingdom
INV024399,SC6316,PARTY BUNTING,1,2024-09-05 00:00:00,9.88,,France
INV020323,SC8682,JUMBO BAG RED RETROSPOT,5,2024-12-13 00:00:00,71.25,2012.0,United Kingdom
INV020385,SC2983,ASSORTED COLOUR BIRD ORNAMENT,7,2024-11-26 00:00:00,28.15,2014.0,United Kingdom
INV020492,SC6242,ASSORTED COLOUR BIRD ORNAMENT,2,2024-12-18 00:00:00,18.22,2019.0,United Kingdom
INV021265,SC8900,PACK OF 72 RETROSPOT CAKE CASES,1,2024-12-19 00:00:00,17.83,2049.0,United Kingdom
INV020641,SC6031,LUNCH BAG RED RETROSPOT,9,2024-11-29 00:00:00,38.3,2024.0,United Kingdom
INV021383,SC8015,CREAM CUPID HEARTS COAT HANGER,3,2024-11-26 00:00:00,14.54,2053.0,United Kingdom
INV023269,SC4393,LUNCH BAG RED RETROSPOT,6,2024-11-20 00:00:00,16.12,2161.0,Belgium
INV023302,SC3602,VINTAGE UNION JACK MEMOBOARD,4,2024-10-29 00:00:00,41.24,2163.0,United Kingdom
INV021027,SC4398,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-12-08 00:00:00,6.04,2040.0,United Kingdom
INV023244,SC3491,REGENCY CAKESTAND 3 TIER,1,2024-11-10 00:00:00,40.77,2158.0,United Kingdom
INV022534,SC6629,REGENCY CAKESTAND 3 TIER,9,2024-11-28 00:00:00,64.67,2108.0,Germany
INV023290,SC1126,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-11-01 00:00:00,-2.5,2162.0,United Kingdom
INV022802,SC4170,CREAM CUPID HEARTS COAT HANGER,5,2024-11-02 00:00:00,71.05,2127.0,United Kingdom
INV022545,SC4009,LUNCH BAG RED RETROSPOT,5,2024-10-07 00:00:00,67.48,2108.0,Spain
INV023033,SC6214,REGENCY CAKESTAND 3 TIER,9,2024-11-19 00:00:00,12.81,2143.0,United Kingdom
INV023549,SC4669,PACK OF 72 RETROSPOT CAKE CASES,9,2024-09-26 00:00:00,61.23,2182.0,United Kingdom
INV021622,SC2466,PACK OF 72 RETROSPOT CAKE CASES,2,2024-11-28 00:00:00,44.99,2062.0,United Kingdom
INV021248,SC7234,ASSORTED COLOUR BIRD ORNAMENT,2,2024-12-19 00:00:00,72.4,2048.0,United Kingdom
INV022366,SC6045,ASSORTED COLOUR BIRD ORNAMENT,1,2024-11-14 00:00:00,67.26,2095.0,France
INV022693,SC3990,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-11-26 00:00:00,44.7,2119.0,United Kingdom
INV020558,SC3117,VINTAGE UNION JACK MEMOBOARD,4,2024-12-09 00:00:00,45.09,2022.0,Germany
INV022566,SC6332,LUNCH BAG RED RETROSPOT,6,2024-10-30 00:00:00,28.03,2110.0,United Kingdom
INV022457,SC5180,VINTAGE UNION JACK MEMOBOARD,7,2024-10-03 00:00:00,33.19,2102.0,United Kingdom
INV022640,SC9187,PARTY BUNTING,6,2024-10-19 00:00:00,35.62,2116.0,United Kingdom
CINV020857,SC7670,JUMBO BAG RED RETROSPOT,-1,2024-12-03 00:00:00,66.56,2034.0,Belgium
INV024038,SC9108,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-09-12 00:00:00,56.95,2235.0,Spain
INV023130,SC7768,GLASS STAR FROSTED T-LIGHT HOLDER,2,2024-12-13 00:00:00,16.89,2151.0,United Kingdom
INV020956,SC9271,PARTY BUNTING,3,2024-12-05 00:00:00,10.62,2038.0,United Kingdom
INV025165,SC4645,REGENCY CAKESTAND 3 TIER,8,2024-02-01 00:00:00,22.45,2490.0,United Kingdom
INV020116,SC4588,VINTAGE UNION JACK MEMOBOARD,2,2024-12-14 00:00:00,68.48,2004.0,United Kingdom
INV023035,SC4783,CREAM CUPID HEARTS COAT HANGER,2,2024-12-12 00:00:00,0.0,2143.0,United Kingdom
INV024290,SC2424,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-07-27 00:00:00,20.26,,United Kingdom
INV024728,SC9362,PACK OF 72 RETROSPOT CAKE CASES,7,2024-07-18 00:00:00,62.16,2337.0,Germany
INV023029,SC7610,JUMBO BAG RED RETROSPOT,5,2024-12-08 00:00:00,75.59,2143.0,United Kingdom
INV023842,SC6499,REGENCY CAKESTAND 3 TIER,4,2024-08-07 00:00:00,35.59,2204.0,United Kingdom
INV024121,SC4465,REGENCY CAKESTAND 3 TIER,8,2024-10-10 00:00:00,33.81,2248.0,France
INV020719,SC5722,REGENCY CAKESTAND 3 TIER,2,2024-11-14 00:00:00,62.74,2028.0,Netherlands
INV023921,SC1353,LUNCH BAG RED RETROSPOT,9,2024-09-28 00:00:00,16.72,2217.0,United Kingdom
INV021634,SC1225,GLASS STAR FROSTED T-LIGHT HOLDER,7,2024-12-15 00:00:00,4.01,2062.0,United Kingdom
INV025073,SC6798,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-07-22 00:00:00,48.67,2437.0,Netherlands
INV023793,SC7949,PACK OF 72 RETROSPOT CAKE CASES,2,2024-11-03 00:00:00,78.89,,United Kingdom
INV022609,SC5536,LUNCH BAG RED RETROSPOT,1,2024-11-08 00:00:00,16.38,2113.0,Spain
INV020864,SC1754,REGENCY CAKESTAND 3 TIER,7,2024-11-12 00:00:00,36.97,2034.0,United Kingdom
INV022089,SC4166,REGENCY CAKESTAND 3 TIER,1,2024-12-21 00:00:00,53.94,2078.0,United Kingdom
INV023269,SC2428,PARTY BUNTING,4,2024-11-20 00:00:00,28.04,2161.0,United Kingdom
INV023803,SC9237,JUMBO BAG RED RETROSPOT,6,2024-11-16 00:00:00,67.11,2199.0,France
INV020344,SC2976,VINTAGE UNION JACK MEMOBOARD,3,2024-12-20 00:00:00,75.45,2013.0,United Kingdom
INV020199,SC3131,REGENCY CAKESTAND 3 TIER,7,2024-12-16 00:00:00,57.57,2007.0,United Kingdom
INV024555,SC2322,VINTAGE UNION JACK MEMOBOARD,4,2024-09-23 00:00:00,50.71,2312.0,Belgium
INV021913,SC6910,PACK OF 72 RETROSPOT CAKE CASES,1,2024-12-07 00:00:00,56.69,2072.0,United Kingdom
INV022683,SC3154,LUNCH BAG RED RETROSPOT,3,2024-11-28 00:00:00,52.28,2119.0,United Kingdom
INV024731,SC5527,PARTY BUNTING,4,2024-08-03 00:00:00,17.29,2338.0,United Kingdom
INV021255,SC6345,VINTAGE UNION JACK MEMOBOARD,1,2024-12-07 00:00:00,73.82,2049.0,France
INV023261,SC8466,CREAM CUPID HEARTS COAT HANGER,1,2024-11-13 00:00:00,70.13,,France
INV024602,SC9926,CREAM CUPID HEARTS COAT HANGER,2,2024-10-07 00:00:00,68.76,2319.0,United Kingdom
INV024293,SC3962,VINTAGE UNION JACK MEMOBOARD,6,2024-09-18 00:00:00,53.52,2274.0,United Kingdom
INV022163,SC4744,REGENCY CAKESTAND 3 TIER,4,2024-11-14 00:00:00,58.67,2081.0,United Kingdom
INV023611,SC8481,LUNCH BAG RED RETROSPOT,6,2024-11-24 00:00:00,68.58,,United Kingdom
INV020173,SC4272,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-11-20 00:00:00,57.03,2006.0,United Kingdom
INV021145,SC4231,VINTAGE UNION JACK MEMOBOARD,5,2024-11-02 00:00:00,13.14,2044.0,United Kingdom
INV020442,SC6646,VINTAGE UNION JACK MEMOBOARD,4,2024-11-23 00:00:00,77.29,2017.0,United Kingdom
INV024221,SC3219,CREAM CUPID HEARTS COAT HANGER,3,2024-08-13 00:00:00,24.13,2262.0,United Kingdom
INV020020,SC8219,ASSORTED COLOUR BIRD ORNAMENT,3,2024-11-14 00:00:00,21.43,2001.0,United Kingdom
CINV021702,SC2707,VINTAGE UNION JACK MEMOBOARD,-4,2024-11-27 00:00:00,29.49,2064.0,United Kingdom
CINV023616,SC5839,WHITE HANGING HEART T-LIGHT HOLDER,-7,2024-11-28 00:00:00,79.55,2185.0,United Kingdom
INV024595,SC3565,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-10-05 00:00:00,51.46,2318.0,United Kingdom
INV022016,SC3738,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-11-24 00:00:00,70.28,2076.0,Spain
INV022944,SC7608,,9,2024-11-09 00:00:00,8.22,2138.0,Netherlands
INV022662,SC8658,CREAM CUPID HEARTS COAT HANGER,2,2024-11-11 00:00:00,78.74,2117.0,United Kingdom
INV024014,SC8156,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-10-18 00:00:00,29.15,2232.0,Belgium
INV024924,SC4069,PARTY BUNTING,8,2024-11-18 00:00:00,59.7,2387.0,United Kingdom
INV024945,SC6371,REGENCY CAKESTAND 3 TIER,8,2024-08-05 00:00:00,51.31,2395.0,Netherlands
INV023525,SC3538,PARTY BUNTING,2,2024-11-14 00:00:00,16.07,2180.0,United Kingdom
INV020731,SC5945,PACK OF 72 RETROSPOT CAKE CASES,6,2024-11-26 00:00:00,5.8,2028.0,United Kingdom
INV022208,SC4950,PACK OF 72 RETROSPOT CAKE CASES,3,2024-11-08 00:00:00,6.53,2084.0,Spain
INV025009,SC5324,JUMBO BAG RED RETROSPOT,1,2024-10-12 00:00:00,78.44,2416.0,United Kingdom
INV025008,SC4333,REGENCY CAKESTAND 3 TIER,3,2024-11-05 00:00:00,73.19,2416.0,United Kingdom
INV021191,SC7572,JUMBO BAG RED RETROSPOT,9,2024-12-18 00:00:00,5.3,2046.0,United Kingdom
INV021802,SC1699,VINTAGE UNION JACK MEMOBOARD,1,2024-11-26 00:00:00,8.94,2068.0,United Kingdom
INV025149,SC6086,PACK OF 72 RETROSPOT CAKE CASES,9,2023-08-07 00:00:00,67.21,2478.0,United Kingdom
INV024856,SC7279,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-09-25 00:00:00,73.06,2363.0,United Kingdom
CINV023359,SC5271,VINTAGE UNION JACK MEMOBOARD,-4,2024-10-23 00:00:00,54.96,2167.0,United Kingdom
INV024246,SC4568,JUMBO BAG RED RETROSPOT,2,2024-11-18 00:00:00,75.95,2265.0,United Kingdom
INV024998,SC3359,LUNCH BAG RED RETROSPOT,5,,16.89,2412.0,United Kingdom
INV022236,SC2717,REGENCY CAKESTAND 3 TIER,3,2024-10-31 00:00:00,47.18,2086.0,Netherlands
INV021387,SC8398,PACK OF 72 RETROSPOT CAKE CASES,6,2024-12-18 00:00:00,39.54,2053.0,United Kingdom
INV023176,SC8338,ASSORTED COLOUR BIRD ORNAMENT,2,2024-10-09 00:00:00,64.02,2153.0,Germany
INV020184,SC5573,,3,2024-11-23 00:00:00,2.52,2007.0,United Kingdom
INV021137,SC9606,PACK OF 72 RETROSPOT CAKE CASES,3,2024-12-15 00:00:00,60.99,2044.0,France
INV020625,SC2007,LUNCH BAG RED RETROSPOT,9,2024-12-10 00:00:00,72.2,2024.0,Spain
INV020919,SC3614,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-12-16 00:00:00,37.22,2036.0,United Kingdom
INV020045,SC8003,REGENCY CAKESTAND 3 TIER,7,2024-12-13 00:00:00,50.31,2002.0,United Kingdom
INV023087,SC9213,REGENCY CAKESTAND 3 TIER,2,2024-11-20 00:00:00,4.6,2148.0,United Kingdom
INV020440,SC4526,PACK OF 72 RETROSPOT CAKE CASES,8,2024-12-03 00:00:00,-2.5,2017.0,United Kingdom
INV023801,SC6862,GLASS STAR FROSTED T-LIGHT HOLDER,6,2024-11-14 00:00:00,30.3,2199.0,United Kingdom
INV021311,SC9987,PACK OF 72 RETROSPOT CAKE CASES,1,2024-11-27 00:00:00,17.0,2051.0,United Kingdom
INV023253,SC2400,,6,2024-10-09 00:00:00,3.44,2159.0,Germany
INV024426,SC1037,PACK OF 72 RETROSPOT CAKE CASES,4,2024-10-22 00:00:00,32.5,2292.0,United Kingdom
INV023533,SC1977,JUMBO BAG RED RETROSPOT,6,2024-11-18 00:00:00,18.64,2180.0,United Kingdom
INV024136,SC1463,WHITE HANGING HEART T-LIGHT HOLDER,4,2024-08-31 00:00:00,29.37,2250.0,Netherlands
INV021133,SC9750,ASSORTED COLOUR BIRD ORNAMENT,6,2024-12-17 00:00:00,25.8,2043.0,Netherlands
CINV023545,SC2323,WHITE HANGING HEART T-LIGHT HOLDER,-1,2024-11-08 00:00:00,79.38,2181.0,United Kingdom
INV021113,SC7026,ASSORTED COLOUR BIRD ORNAMENT,8,2024-12-14 00:00:00,59.28,2043.0,United Kingdom
INV020694,SC9739,REGENCY CAKESTAND 3 TIER,6,2024-12-10 00:00:00,22.33,2027.0,France
INV023396,SC1368,PARTY BUNTING,7,2024-11-16 00:00:00,15.88,2169.0,United Kingdom
INV022977,SC1205,,3,2024-11-25 00:00:00,40.89,2140.0,United Kingdom
INV023918,SC7158,PACK OF 72 RETROSPOT CAKE CASES,4,2024-10-01 00:00:00,25.49,2216.0,United Kingdom
INV025013,SC1911,VINTAGE UNION JACK MEMOBOARD,4,2024-08-10 00:00:00,36.2,2417.0,United Kingdom
INV024674,SC3223,ASSORTED COLOUR BIRD ORNAMENT,6,2024-09-16 00:00:00,66.28,2329.0,United Kingdom
INV021877,SC4426,ASSORTED COLOUR BIRD ORNAMENT,6,2024-12-07 00:00:00,20.11,2071.0,United Kingdom
INV021029,SC6019,LUNCH BAG RED RETROSPOT,5,2024-11-26 00:00:00,58.69,2040.0,Germany
CINV022586,SC9155,JUMBO BAG RED RETROSPOT,-2,2024-11-22 00:00:00,76.9,2112.0,United Kingdom
INV020024,SC4678,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-12-09 00:00:00,40.14,2001.0,Spain
INV023140,SC1183,REGENCY CAKESTAND 3 TIER,7,2024-11-22 00:00:00,16.77,2151.0,France
INV024095,SC2012,CREAM CUPID HEARTS COAT HANGER,4,2024-10-13 00:00:00,76.09,2244.0,United Kingdom
INV023980,SC5329,VINTAGE UNION JACK MEMOBOARD,3,2024-10-06 00:00:00,21.64,2227.0,United Kingdom
INV024620,SC5527,PARTY BUNTING,3,2024-09-18 00:00:00,7.02,2322.0,United Kingdom
INV022210,SC1639,GLASS STAR FROSTED T-LIGHT HOLDER,7,2024-10-04 00:00:00,26.34,2085.0,Spain
INV021835,SC2864,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-12-23 00:00:00,5.42,2069.0,Spain
INV023068,SC2252,REGENCY CAKESTAND 3 TIER,4,2024-10-01 00:00:00,37.7,2146.0,Germany
INV022410,SC6210,,6,2024-11-29 00:00:00,13.45,2098.0,United Kingdom
INV024966,SC3467,VINTAGE UNION JACK MEMOBOARD,6,2024-06-30 00:00:00,78.92,2402.0,United Kingdom
INV021599,SC2817,PARTY BUNTING,2,2024-12-16 00:00:00,47.18,2061.0,Spain
CINV021039,SC4536,ASSORTED COLOUR BIRD ORNAMENT,-4,2024-11-18 00:00:00,24.92,2041.0,United Kingdom
INV024097,SC5744,PARTY BUNTING,6,2024-11-07 00:00:00,9.76,2245.0,United Kingdom
INV024541,SC4019,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-07-16 00:00:00,72.56,,United Kingdom
INV021402,SC7405,REGENCY CAKESTAND 3 TIER,9,2024-11-15 00:00:00,42.66,2053.0,United Kingdom
INV025166,SC6458,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-01-28 00:00:00,11.34,2490.0,United Kingdom
INV022437,SC3812,REGENCY CAKESTAND 3 TIER,4,2024-10-06 00:00:00,48.5,2100.0,France
INV020935,SC8919,JUMBO BAG RED RETROSPOT,5,2024-11-30 00:00:00,46.29,2036.0,United Kingdom
INV023664,SC8079,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-10-21 00:00:00,63.83,2189.0,Belgium
INV023076,SC5960,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-10-21 00:00:00,34.52,2147.0,United Kingdom
INV022612,SC1271,REGENCY CAKESTAND 3 TIER,6,2024-12-01 00:00:00,20.89,2113.0,France
INV021099,SC7930,WHITE HANGING HEART T-LIGHT HOLDER,4,2024-12-12 00:00:00,73.77,2042.0,United Kingdom
INV024703,SC5402,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-10-03 00:00:00,35.39,2333.0,United Kingdom
INV024422,SC3414,REGENCY CAKESTAND 3 TIER,7,2024-09-15 00:00:00,53.42,2291.0,France
INV024204,SC2584,ASSORTED COLOUR BIRD ORNAMENT,1,2024-06-13 00:00:00,40.05,2260.0,France
INV022745,SC9245,JUMBO BAG RED RETROSPOT,5,2024-10-30 00:00:00,68.2,2123.0,Spain
INV024072,SC7405,PARTY BUNTING,5,2024-08-04 00:00:00,77.48,2241.0,Netherlands
INV022653,SC1754,VINTAGE UNION JACK MEMOBOARD,9,2024-11-28 00:00:00,79.13,2117.0,United Kingdom
INV022810,SC5709,LUNCH BAG RED RETROSPOT,5,2024-11-06 00:00:00,79.23,2127.0,United Kingdom
INV023840,SC9632,REGENCY CAKESTAND 3 TIER,7,2024-09-09 00:00:00,67.95,2204.0,Belgium
INV023370,SC6626,GLASS STAR FROSTED T-LIGHT HOLDER,9,2024-10-14 00:00:00,3.9,2168.0,Spain
INV024072,SC9314,VINTAGE UNION JACK MEMOBOARD,3,2024-08-04 00:00:00,77.42,2241.0,United Kingdom
INV024357,SC4181,REGENCY CAKESTAND 3 TIER,7,2024-09-11 00:00:00,56.23,2282.0,United Kingdom
INV024008,SC5718,CREAM CUPID HEARTS COAT HANGER,6,2024-10-10 00:00:00,41.89,,United Kingdom
INV022446,SC6363,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-11-05 00:00:00,52.96,2101.0,Germany
INV022356,SC6927,PARTY BUNTING,4,2024-11-16 00:00:00,6.95,2094.0,United Kingdom
INV023844,SC7179,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-10-02 00:00:00,10.08,,United Kingdom
INV023870,SC2419,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-09-04 00:00:00,52.92,2209.0,Germany
INV023614,SC8527,PARTY BUNTING,4,2024-11-06 00:00:00,38.1,2185.0,United Kingdom
INV020803,SC8531,PACK OF 72 RETROSPOT CAKE CASES,8,2024-11-19 00:00:00,41.62,2031.0,United Kingdom
INV023699,SC8474,JUMBO BAG RED RETROSPOT,1,2024-09-22 00:00:00,69.94,2192.0,United Kingdom
INV022863,SC4424,ASSORTED COLOUR BIRD ORNAMENT,9,2024-09-23 00:00:00,9.7,2131.0,Germany
INV024152,SC8140,VINTAGE UNION JACK MEMOBOARD,9,2024-09-22 00:00:00,5.77,2253.0,United Kingdom
CINV023151,SC9599,CREAM CUPID HEARTS COAT HANGER,-6,2024-11-13 00:00:00,66.01,2152.0,Belgium
INV024478,SC4354,JUMBO BAG RED RETROSPOT,5,2024-09-29 00:00:00,55.32,2300.0,United Kingdom
INV020644,SC6883,PACK OF 72 RETROSPOT CAKE CASES,1,2024-12-08 00:00:00,17.69,2025.0,Germany
INV023886,SC1689,LUNCH BAG RED RETROSPOT,6,2024-11-25 00:00:00,15.41,2211.0,Spain
INV023517,SC2751,REGENCY CAKESTAND 3 TIER,9,2024-10-07 00:00:00,51.45,2179.0,Spain
INV023290,SC3317,,4,2024-11-01 00:00:00,13.51,2162.0,France
INV021667,SC6660,ASSORTED COLOUR BIRD ORNAMENT,5,2024-12-13 00:00:00,60.44,2063.0,United Kingdom
INV021829,SC1193,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-11-22 00:00:00,74.28,2069.0,Belgium
INV020443,SC6794,WHITE HANGING HEART T-LIGHT HOLDER,4,2024-12-13 00:00:00,23.81,,United Kingdom
INV020735,SC5992,PARTY BUNTING,7,2024-12-04 00:00:00,52.05,2028.0,United Kingdom
INV024250,SC9281,JUMBO BAG RED RETROSPOT,1,2024-08-31 00:00:00,73.84,2266.0,United Kingdom
INV020084,SC6425,CREAM CUPID HEARTS COAT HANGER,5,2024-12-14 00:00:00,71.89,2003.0,United Kingdom
INV023426,SC3460,VINTAGE UNION JACK MEMOBOARD,9,2024-11-25 00:00:00,28.35,2172.0,United Kingdom
INV024736,SC3974,PARTY BUNTING,3,2024-10-16 00:00:00,27.58,2339.0,Spain
INV025168,SC8056,,3,2023-12-27 00:00:00,64.91,2491.0,Belgium
INV024518,SC2524,CREAM CUPID HEARTS COAT HANGER,9,2024-08-06 00:00:00,15.15,2307.0,Spain
INV020356,SC8219,PACK OF 72 RETROSPOT CAKE CASES,8,2024-12-22 00:00:00,42.64,2014.0,United Kingdom
INV023532,SC1699,PACK OF 72 RETROSPOT CAKE CASES,1,2024-12-08 00:00:00,23.83,2180.0,United Kingdom
INV021330,SC9150,PACK OF 72 RETROSPOT CAKE CASES,6,2024-12-08 00:00:00,61.95,2051.0,United Kingdom
INV024581,SC1388,PARTY BUNTING,6,2024-07-04 00:00:00,62.61,2316.0,United Kingdom
INV023961,SC3575,PARTY BUNTING,9,2024-10-09 00:00:00,76.28,2224.0,United Kingdom
INV024734,SC1827,ASSORTED COLOUR BIRD ORNAMENT,3,2024-11-12 00:00:00,68.38,2339.0,United Kingdom
INV024477,SC6769,JUMBO BAG RED RETROSPOT,9,2024-07-30 00:00:00,16.91,2300.0,United Kingdom
INV020603,SC8240,GLASS STAR FROSTED T-LIGHT HOLDER,6,2024-11-22 00:00:00,68.94,2023.0,United Kingdom
INV020941,SC8174,JUMBO BAG RED RETROSPOT,7,2024-12-05 00:00:00,63.38,2037.0,United Kingdom
CINV020636,SC1828,PACK OF 72 RETROSPOT CAKE CASES,-3,2024-12-17 00:00:00,69.31,2024.0,Germany
INV023484,SC9372,VINTAGE UNION JACK MEMOBOARD,8,2024-11-01 00:00:00,59.22,2176.0,United Kingdom
INV023464,SC2164,PARTY BUNTING,1,2024-10-08 00:00:00,34.57,2175.0,United Kingdom
INV021153,SC3452,ASSORTED COLOUR BIRD ORNAMENT,2,2024-11-13 00:00:00,21.73,2044.0,United Kingdom
INV021907,SC9327,PACK OF 72 RETROSPOT CAKE CASES,2,2024-12-13 00:00:00,56.76,2072.0,United Kingdom
CINV022794,SC7056,ASSORTED COLOUR BIRD ORNAMENT,-6,2024-10-31 00:00:00,12.44,,United Kingdom
INV022900,SC2080,LUNCH BAG RED RETROSPOT,9,2024-11-10 00:00:00,77.62,2135.0,Belgium
INV022370,SC5843,PACK OF 72 RETROSPOT CAKE CASES,7,2024-11-03 00:00:00,30.18,2095.0,United Kingdom
INV023006,SC3672,ASSORTED COLOUR BIRD ORNAMENT,2,2024-10-15 00:00:00,48.61,2142.0,United Kingdom
INV024298,SC7193,LUNCH BAG RED RETROSPOT,4,2024-10-31 00:00:00,6.41,2274.0,United Kingdom
INV024659,SC3028,LUNCH BAG RED RETROSPOT,8,2024-08-25 00:00:00,49.83,,Netherlands
INV024988,SC4594,,3,2024-06-09 00:00:00,43.48,2410.0,United Kingdom
INV023251,SC8331,CREAM CUPID HEARTS COAT HANGER,6,2024-10-23 00:00:00,64.53,,United Kingdom
INV020837,SC4816,JUMBO BAG RED RETROSPOT,9,2024-12-12 00:00:00,38.62,,United Kingdom
INV024672,SC2090,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-09-30 00:00:00,6.67,2329.0,United Kingdom
INV022106,SC9240,ASSORTED COLOUR BIRD ORNAMENT,9,2024-12-21 00:00:00,48.97,,Netherlands
INV022412,SC7442,PACK OF 72 RETROSPOT CAKE CASES,7,2024-11-05 00:00:00,24.09,2098.0,United Kingdom
INV021555,SC9143,VINTAGE UNION JACK MEMOBOARD,6,2024-12-11 00:00:00,19.26,2059.0,Germany
INV020409,SC5821,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-12-11 00:00:00,76.87,2016.0,United Kingdom
INV023247,SC8045,JUMBO BAG RED RETROSPOT,3,2024-10-21 00:00:00,53.45,,Belgium
INV021838,SC5051,PARTY BUNTING,5,2024-11-25 00:00:00,30.96,2069.0,Spain
INV020107,SC6979,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-12-13 00:00:00,20.28,2003.0,United Kingdom
INV020680,SC5835,GLASS STAR FROSTED T-LIGHT HOLDER,7,2024-11-03 00:00:00,6.61,2026.0,United Kingdom
INV022212,SC1834,CREAM CUPID HEARTS COAT HANGER,9,2024-11-09 00:00:00,59.34,2085.0,United Kingdom
CINV023444,SC7357,ASSORTED COLOUR BIRD ORNAMENT,-3,2024-10-29 00:00:00,30.52,2173.0,United Kingdom
